Sales document,Customer_Number,Material,Pricing RC,RCDescription,Calendar Day,F8,$
973300589,2205564,2261582,363,Overwr Price Eng Cust.NP - Z001,01/15/2019,0,0
973300589,2205564,2671242,363,Overwr Price Eng Cust.NP - Z001,01/15/2019,0,0
973300589,2205564,8184671,363,Overwr Price Eng Cust.NP - Z001,01/15/2019,2,1144.22
973300589,2205564,2654771,363,Overwr Price Eng Cust.NP - Z001,01/15/2019,90,1023
973300589,2205564,8431404,120,Pricing Engine ZGPD,01/15/2019,1,0
973300589,2205564,8909385,363,Overwr Price Eng Cust.NP - Z001,01/15/2019,1,479
973300589,2205564,2601495,363,Overwr Price Eng Cust.NP - Z001,01/15/2019,0,0
973300589,2205564,8436755,120,Pricing Engine ZGPD,01/15/2019,1,0
973300589,2205564,8171330,230,Agreement Netprice,01/15/2019,1,489.4
973300589,2205564,2664300,363,Overwr Price Eng Cust.NP - Z001,01/15/2019,1,1032.2
973266789,3941475,2394803,120,Pricing Engine ZGPD,01/16/2019,2000,495.38
973398789,3654023,2615611,230,Agreement Netprice,01/01/2019,0,0
973305789,2229657,2310036,120,Pricing Engine ZGPD,01/15/2019,1,299
973305789,2229657,2342393,120,Pricing Engine ZGPD,01/15/2019,2,398
973305789,2229657,2338112,120,Pricing Engine ZGPD,01/15/2019,1,129
973305789,2229657,2388452,120,Pricing Engine ZGPD,01/15/2019,1,219
973305789,2229657,8460921,120,Pricing Engine ZGPD,01/15/2019,1,229
973305789,2229657,2639541,120,Pricing Engine ZGPD,01/15/2019,1,39
973305789,2229657,2667937,120,Pricing Engine ZGPD,01/15/2019,1,65
973305789,2229657,2384807,120,Pricing Engine ZGPD,01/15/2019,0,0
523870789,2878221,8158511,#,#,01/08/2019,1,0
523870789,2878221,2325675,#,#,01/08/2019,1,0
439876089,3674621,2310726,120,Pricing Engine ZGPD,01/21/2019,100,63.8
973306089,3659581,8104037,120,Pricing Engine ZGPD,01/14/2019,1,601.94
973233089,2327499,2605778,230,Agreement Netprice,01/21/2019,1,113.65
973233089,2327499,2664981,120,Pricing Engine ZGPD,01/21/2019,1,639.3
439876619,3659808,2602654,120,Pricing Engine ZGPD,01/14/2019,2,80.5
973353619,3651260,2671242,120,Pricing Engine ZGPD,01/03/2019,1,191.2
439853619,3657770,2365330,120,Pricing Engine ZGPD,01/04/2019,1,164.34
953201619,3231530,2671242,120,Pricing Engine ZGPD,01/01/2019,0,0
523807619,2823600,2624545,#,#,01/16/2019,1,0
973300619,3659289,2656049,230,Agreement Netprice,01/18/2019,8000,113.27
973300619,3659289,2267179,120,Pricing Engine ZGPD,01/18/2019,2,198
973300619,3659289,2383660,230,Agreement Netprice,01/18/2019,10,35.87
973372319,3673651,2313093,230,Agreement Netprice,01/08/2019,50,65.5
973350319,3108152,8986296,120,Pricing Engine ZGPD,01/07/2019,1,459.35
973350319,3108152,2363982,120,Pricing Engine ZGPD,01/07/2019,0,0
973354219,3651084,2369164,120,Pricing Engine ZGPD,01/04/2019,400,99.08
973354219,3651084,2613537,363,Overwr Price Eng Cust.NP - Z001,01/04/2019,600,378
439853819,3310162,2607547,120,Pricing Engine ZGPD,01/04/2019,6500,140.57
439878819,3678753,8986296,120,Pricing Engine ZGPD,01/16/2019,1,459.35
439878819,3678753,2363982,120,Pricing Engine ZGPD,01/16/2019,0,0
523809819,2124604,2369826,#,#,01/14/2019,1,0
523809819,2124604,2642082,#,#,01/14/2019,3,0
523809819,2124604,2369828,#,#,01/14/2019,1,0
523809819,2124604,2678181,#,#,01/14/2019,1,0
523875819,2298580,2379056,#,#,01/03/2019,1,0
973370819,3672521,2313760,120,Pricing Engine ZGPD,01/10/2019,50,50.36
903922119,2651572,2619633,120,Pricing Engine ZGPD,01/04/2019,-10,-175.66
401265119,2651572,8106307,#,#,01/18/2019,0,38.02
439847919,3310162,2383310,230,Agreement Netprice,01/02/2019,4,206
973350919,3944094,2600849,363,Overwr Price Eng Cust.NP - Z001,01/08/2019,175,371.2
973376419,3659348,2687672,120,Pricing Engine ZGPD,01/08/2019,1,12.81
973376419,3659348,2337548,120,Pricing Engine ZGPD,01/08/2019,1,55.03
973376419,3659348,8105577,120,Pricing Engine ZGPD,01/08/2019,1,184.32
973376419,3659348,8131890,230,Agreement Netprice,01/08/2019,1000,101.6
973263419,3678703,2333276,120,Pricing Engine ZGPD,01/16/2019,0,0
973263419,3678703,2369405,120,Pricing Engine ZGPD,01/16/2019,0,0
973263419,3678703,8980147,120,Pricing Engine ZGPD,01/16/2019,11,1820.92
973300419,3651460,2362301,463,Overwr Agr Cust.NP - Z001,01/21/2019,0,0
973300419,3651460,8987324,463,Overwr Agr Cust.NP - Z001,01/21/2019,1,1648.36
973300419,3651460,2369405,463,Overwr Agr Cust.NP - Z001,01/21/2019,0,0
973300419,3651460,2366090,463,Overwr Agr Cust.NP - Z001,01/21/2019,0,0
903988519,3655989,8669647,#,#,01/16/2019,-1,-454.32
973351519,3659314,2304703,120,Pricing Engine ZGPD,01/04/2019,1,202.73
973351519,3659314,2302512,120,Pricing Engine ZGPD,01/04/2019,0,0
973351519,3659314,2264598,120,Pricing Engine ZGPD,01/04/2019,1,35.3
973351519,3659314,2302515,120,Pricing Engine ZGPD,01/04/2019,0,0
973351519,3659314,2304775,120,Pricing Engine ZGPD,01/04/2019,1,135.15
439879519,2285604,2687597,120,Pricing Engine ZGPD,01/21/2019,3,14.99
973352719,3659314,8936662,120,Pricing Engine ZGPD,01/03/2019,1,440.28
973358719,3679567,2310726,120,Pricing Engine ZGPD,01/03/2019,200,161.41
973308719,3756061,2632568,120,Pricing Engine ZGPD,01/15/2019,2,10.2
953863019,2345317,2657924,120,Pricing Engine ZGPD,01/15/2019,1,79.5
953203019,3606093,2671242,230,Agreement Netprice,01/04/2019,1,212
973358019,2824535,8102556,230,Agreement Netprice,01/04/2019,1,310
973358019,2824535,2669150,230,Agreement Netprice,01/04/2019,0,0
973352699,2896327,2313096,230,Agreement Netprice,01/03/2019,4700,4023.2
973265699,3654253,2312865,230,Agreement Netprice,01/18/2019,1,747.93
903922399,3776413,2267336,120,Pricing Engine ZGPD,01/04/2019,0,0
903922399,3776413,2612053,120,Pricing Engine ZGPD,01/04/2019,0,0
903922399,3776413,8469239,120,Pricing Engine ZGPD,01/04/2019,-2,-16785.9
973268399,3673280,2667373,120,Pricing Engine ZGPD,01/17/2019,1,158
523874399,3651710,2673190,#,#,01/02/2019,1,0
439874399,3655891,8986296,230,Agreement Netprice,01/21/2019,2,519.96
439874399,3655891,2363982,230,Agreement Netprice,01/21/2019,0,0
439855399,2998357,2363983,230,Agreement Netprice,01/10/2019,0,0
439855399,2998357,8986210,230,Agreement Netprice,01/10/2019,3,160.65
523870299,3888536,2392179,#,#,01/08/2019,1,89.7
523870299,3888536,2623594,#,#,01/08/2019,1,30
523870299,3671102,2615680,#,#,01/07/2019,1,0
973373899,3655035,2313046,120,Pricing Engine ZGPD,01/08/2019,40,215.07
523803899,3659623,2384809,#,#,01/10/2019,1,0
973234899,3467361,8431405,120,Pricing Engine ZGPD,01/22/2019,1,0
523875899,3731581,2617296,#,#,01/02/2019,1,0
523875899,3731581,2617296,#,#,01/02/2019,1,0
523875899,3731581,2617296,#,#,01/02/2019,1,0
523875899,3731581,2344423,#,#,01/02/2019,1,0
523875899,3731581,2344423,#,#,01/02/2019,1,0
523875899,3731581,2344423,#,#,01/02/2019,1,0
523875899,3731581,2344423,#,#,01/10/2019,1,0
523875899,3731581,2344423,#,#,01/02/2019,1,0
523875899,3731581,2644898,#,#,01/02/2019,1,0
523875899,3731581,8158511,#,#,01/02/2019,1,0
523875899,3731581,8158511,#,#,01/02/2019,1,0
523875899,3731581,8158511,#,#,01/02/2019,1,0
523875899,3731581,8158511,#,#,01/10/2019,1,0
523875899,3731581,8158511,#,#,01/02/2019,1,0
523875899,3731581,2353544,#,#,01/02/2019,1,0
523875899,3731581,2689904,#,#,01/02/2019,1,0
523875899,3731581,2689905,#,#,01/02/2019,1,0
523875899,3731581,2642730,#,#,01/02/2019,1,0
523875899,3731581,2642730,#,#,01/02/2019,1,0
523875899,3731581,2642730,#,#,01/02/2019,1,0
973376199,3673435,8104700,120,Pricing Engine ZGPD,01/08/2019,1,401.34
973371199,3654023,2607547,120,Pricing Engine ZGPD,01/09/2019,26000,562.26
439857199,3676162,2622502,230,Agreement Netprice,01/11/2019,20,650.3
903986999,2610490,2637190,120,Pricing Engine ZGPD,01/14/2019,-24,-316.35
953209999,3603335,2306457,230,Agreement Netprice,01/14/2019,0,0
953209999,3603335,8436660,230,Agreement Netprice,01/14/2019,1,2093
953209999,3603335,2374460,230,Agreement Netprice,01/14/2019,0,0
953209999,3603335,2324030,230,Agreement Netprice,01/14/2019,0,0
973303499,3727007,2390376,230,Agreement Netprice,01/11/2019,0,0
973303499,3727007,2302988,230,Agreement Netprice,01/11/2019,0,0
973303499,3727007,8976945,230,Agreement Netprice,01/11/2019,1,426.93
973303599,3828118,8105688,230,Agreement Netprice,01/11/2019,2,247.74
973303599,3828118,8104048,230,Agreement Netprice,01/11/2019,2,185.58
973303599,3828118,2653164,230,Agreement Netprice,01/11/2019,0,0
973303599,3828118,2651254,230,Agreement Netprice,01/11/2019,0,0
523802599,3675309,2344423,#,#,01/10/2019,1,0
523802599,3675309,2302013,#,#,01/21/2019,1,0
523802599,3675309,2342393,#,#,01/10/2019,1,0
523802599,3675309,2302012,#,#,01/21/2019,1,0
523802599,3675309,2672121,#,#,01/21/2019,1,0
523802599,3675309,2339529,#,#,01/21/2019,1,0
523802599,3675309,2350259,#,#,01/21/2019,1,0
523802599,3675309,2350259,#,#,01/10/2019,1,0
523802599,3675309,2672124,#,#,01/21/2019,1,0
523802599,3675309,2672125,#,#,01/21/2019,1,0
523802599,3675309,2615685,#,#,01/10/2019,1,0
523802599,3675309,2624545,#,#,01/10/2019,1,112.08
523802599,2296605,2315005,#,#,01/11/2019,1,0
523802599,3675309,2672167,#,#,01/21/2019,1,0
523802599,3675309,2672837,#,#,01/21/2019,1,0
523802599,3675309,2308390,#,#,01/21/2019,1,0
523802599,3829164,2673190,#,#,01/11/2019,1,0
523802599,3675309,2672300,#,#,01/21/2019,1,0
523802599,3675309,2302500,#,#,01/21/2019,1,0
439858599,3674417,2323874,120,Pricing Engine ZGPD,01/08/2019,2,84.5
973264599,3031448,8436757,120,Pricing Engine ZGPD,01/17/2019,1,0
973302799,2896327,8104153,120,Pricing Engine ZGPD,01/17/2019,3,2994.55
973302799,2896327,2622503,120,Pricing Engine ZGPD,01/17/2019,0,0
973302799,2896327,2363008,120,Pricing Engine ZGPD,01/17/2019,0,0
973302799,2896327,2637111,120,Pricing Engine ZGPD,01/17/2019,1000,2298.91
973302799,2896327,2637119,120,Pricing Engine ZGPD,01/18/2019,160,374.28
973302799,2896327,2637119,120,Pricing Engine ZGPD,01/21/2019,840,1964.97
973302799,2896327,2665690,120,Pricing Engine ZGPD,01/17/2019,0,0
439855799,3671353,2629064,120,Pricing Engine ZGPD,01/11/2019,8,67.63
439855799,3671353,2602654,120,Pricing Engine ZGPD,01/11/2019,2,80.5
523870799,3987268,2302096,#,#,01/11/2019,1,0
523870799,2194849,2344423,#,#,01/08/2019,1,0
523870799,2194849,2667373,#,#,01/08/2019,1,158
523870799,3987268,2302019,#,#,01/11/2019,1,0
973355099,3674364,2301215,120,Pricing Engine ZGPD,01/07/2019,6,283.01
973340099,3855253,2261332,120,Pricing Engine ZGPD,01/03/2019,0,0
973340099,3855253,8905614,120,Pricing Engine ZGPD,01/03/2019,1,934.93
973340099,3855253,2261620,120,Pricing Engine ZGPD,01/03/2019,0,0
973309649,3651067,2622503,120,Pricing Engine ZGPD,01/14/2019,6,266.45
973309649,3651067,2307665,120,Pricing Engine ZGPD,01/14/2019,10,87.62
973309649,3651067,2307660,120,Pricing Engine ZGPD,01/14/2019,12,139.3
439857649,2881637,8986296,230,Agreement Netprice,01/11/2019,2,694.38
439857649,2881637,2363982,230,Agreement Netprice,01/11/2019,0,0
523807649,3678083,2655411,#,#,01/16/2019,1,2.7
523807649,3678083,2623594,#,#,01/16/2019,1,30
439840649,3674429,2629026,120,Pricing Engine ZGPD,01/03/2019,16,355.66
973231349,2295881,8431404,120,Pricing Engine ZGPD,01/22/2019,1,0
973378249,2933627,8986296,230,Agreement Netprice,01/09/2019,4,669.4
973378249,2933627,2363983,230,Agreement Netprice,01/09/2019,0,0
973378249,2933627,2363982,230,Agreement Netprice,01/09/2019,0,0
973378249,2933627,8986210,230,Agreement Netprice,01/09/2019,2,107.1
903934249,2132220,2385671,120,Pricing Engine ZGPD,01/01/2019,0,0
903934249,2132220,2385671,120,Pricing Engine ZGPD,01/03/2019,-1,-39.82
903934249,2132220,2385671,369,Overwr Price Eng Man.Disc. - ZHOT,01/01/2019,0,0
903934249,2132220,2385671,369,Overwr Price Eng Man.Disc. - ZHOT,01/03/2019,1,-2.69
903934249,2132220,2388495,120,Pricing Engine ZGPD,01/01/2019,0,0
903934249,2132220,2388495,120,Pricing Engine ZGPD,01/03/2019,-1,-58.64
903934249,2132220,2388495,369,Overwr Price Eng Man.Disc. - ZHOT,01/01/2019,0,0
903934249,2132220,2388495,369,Overwr Price Eng Man.Disc. - ZHOT,01/03/2019,1,-3.96
903985249,3655541,2397547,120,Pricing Engine ZGPD,01/18/2019,-400,-303.17
973307249,2654579,8936323,120,Pricing Engine ZGPD,01/15/2019,1,375.05
973307249,2654579,8104700,230,Agreement Netprice,01/15/2019,1,241.78
439873849,3322476,2332412,120,Pricing Engine ZGPD,01/15/2019,1,199
973264849,3650620,8436757,120,Pricing Engine ZGPD,01/17/2019,2,0
973356149,3185595,2302512,120,Pricing Engine ZGPD,01/03/2019,0,0
973356149,3185595,2304775,120,Pricing Engine ZGPD,01/03/2019,4,636
973373149,3654651,2261332,120,Pricing Engine ZGPD,01/09/2019,1,44.51
973373149,3654651,2349221,120,Pricing Engine ZGPD,01/09/2019,8,19
973373149,3654651,2352005,120,Pricing Engine ZGPD,01/09/2019,2,60.45
973374149,3673651,2671242,120,Pricing Engine ZGPD,01/10/2019,2,438
439874149,3103743,8105688,120,Pricing Engine ZGPD,01/21/2019,1,150.32
439874149,3103743,8104048,120,Pricing Engine ZGPD,01/21/2019,2,213.94
439874149,3103743,2651254,120,Pricing Engine ZGPD,01/21/2019,0,0
523803949,3123581,2308333,#,#,01/07/2019,1,0
523803949,3123581,2308151,#,#,01/07/2019,1,0
523803949,3123581,2301284,#,#,01/07/2019,1,0
973344949,2898926,2659526,120,Pricing Engine ZGPD,01/08/2019,1,1395.38
439857449,3659428,2367739,310,Overwr Price Eng Warranty,01/11/2019,1,0
439840449,3023752,2301215,120,Pricing Engine ZGPD,01/03/2019,7,330.18
903916549,3036140,2261959,120,Pricing Engine ZGPD,01/22/2019,-1,-27.5
973358549,2826314,8980156,230,Agreement Netprice,01/03/2019,20,1272
973358549,2826314,8104021,230,Agreement Netprice,01/03/2019,1,403.82
973358549,2826314,2369405,230,Agreement Netprice,01/03/2019,0,0
973358549,2826314,2366090,230,Agreement Netprice,01/03/2019,0,0
973301549,3659395,8935696,120,Pricing Engine ZGPD,01/14/2019,1,2995.83
973301549,3659395,2622501,120,Pricing Engine ZGPD,01/14/2019,0,0
973302749,3650007,2312449,120,Pricing Engine ZGPD,01/14/2019,3,2966.58
973308749,3676528,2328163,120,Pricing Engine ZGPD,01/14/2019,3,135.71
973308749,3676528,2305003,120,Pricing Engine ZGPD,01/14/2019,40,77.38
401352049,3199647,2338112,507,Customer,01/07/2019,2,258
973378049,3326984,2313046,120,Pricing Engine ZGPD,01/09/2019,50,268.84
973301049,3828118,2651253,120,Pricing Engine ZGPD,01/15/2019,0,0
973301049,3828118,8104073,120,Pricing Engine ZGPD,01/15/2019,1,101.87
973301049,3828118,8104048,230,Agreement Netprice,01/15/2019,1,92.79
973301049,3828118,2653164,230,Agreement Netprice,01/15/2019,0,0
973301049,3828118,2602654,230,Agreement Netprice,01/18/2019,3,99.12
973301049,3828118,2651254,230,Agreement Netprice,01/15/2019,0,0
973301049,3828118,2680685,120,Pricing Engine ZGPD,01/18/2019,250,112.84
973309049,3679157,2332541,120,Pricing Engine ZGPD,01/14/2019,0,0
973309049,3679157,8915755,120,Pricing Engine ZGPD,01/14/2019,1,447.2
973309049,3679157,2697320,120,Pricing Engine ZGPD,01/14/2019,0,0
973350049,3802612,8104066,363,Overwr Price Eng Cust.NP - Z001,01/09/2019,1,385
973350049,3802612,8104063,363,Overwr Price Eng Cust.NP - Z001,01/09/2019,1,385
973350049,3802612,8105688,363,Overwr Price Eng Cust.NP - Z001,01/09/2019,1,125
973350049,3802612,8104755,363,Overwr Price Eng Cust.NP - Z001,01/09/2019,1,360
973350049,3802612,2313675,363,Overwr Price Eng Cust.NP - Z001,01/09/2019,0,0
973350049,3802612,8105687,363,Overwr Price Eng Cust.NP - Z001,01/09/2019,1,126
973262659,3651081,2389771,120,Pricing Engine ZGPD,01/16/2019,8,2585.97
973233359,3674346,2622508,120,Pricing Engine ZGPD,01/21/2019,10,422.95
973373359,3748986,2656048,120,Pricing Engine ZGPD,01/09/2019,8000,106.44
973373359,3748986,2366090,120,Pricing Engine ZGPD,01/09/2019,900,64.13
973302359,3676528,2622508,120,Pricing Engine ZGPD,01/11/2019,15,634.43
973302359,3676528,2305009,120,Pricing Engine ZGPD,01/11/2019,20,66.36
973302359,3676528,8909585,120,Pricing Engine ZGPD,01/11/2019,1,238.89
439856259,2614080,2654772,120,Pricing Engine ZGPD,01/03/2019,15,357.67
439853259,3679474,2659526,120,Pricing Engine ZGPD,01/04/2019,1,1479.09
523803259,3123581,2308626,#,#,01/10/2019,1,0
523803259,3123581,2308623,#,#,01/10/2019,1,0
523803259,3123581,2301285,#,#,01/10/2019,1,0
523803259,3123581,2302717,#,#,01/10/2019,1,0
523803259,3123581,2302710,#,#,01/10/2019,1,0
439876859,3679375,2600204,120,Pricing Engine ZGPD,01/14/2019,15,34.5
973347859,3655654,2307629,120,Pricing Engine ZGPD,01/01/2019,0,0
973347859,3655654,2335014,120,Pricing Engine ZGPD,01/01/2019,0,0
401390859,3651282,8990570,#,#,01/01/2019,0,0
973353159,3655929,8986296,230,Agreement Netprice,01/04/2019,1,421
973353159,3655929,2363982,230,Agreement Netprice,01/04/2019,0,0
973353159,3655929,8964839,230,Agreement Netprice,01/04/2019,1,965
973353159,3655929,8969260,230,Agreement Netprice,01/04/2019,0,0
973351159,2246148,2680681,230,Agreement Netprice,01/04/2019,250,69
439876959,2938372,2363988,120,Pricing Engine ZGPD,01/16/2019,1,355.66
439853959,3657344,2394808,230,Agreement Netprice,01/07/2019,1000,69.99
439840959,3657407,2622503,120,Pricing Engine ZGPD,01/03/2019,3,134.11
973350959,2369410,2388532,120,Pricing Engine ZGPD,01/08/2019,20000,550.07
973350959,2369410,2680688,120,Pricing Engine ZGPD,01/08/2019,500,190.2
973350959,2369410,2600699,230,Agreement Netprice,01/08/2019,20000,349.16
973370959,3173436,8985146,230,Agreement Netprice,01/11/2019,4,2623.08
973370959,3173436,2328163,230,Agreement Netprice,01/11/2019,0,0
973370959,3173436,2622502,120,Pricing Engine ZGPD,01/11/2019,40,1969.73
973370959,3173436,2619668,230,Agreement Netprice,01/11/2019,260,1155.57
973356459,3674087,2302450,120,Pricing Engine ZGPD,01/02/2019,1,179
401264459,3572988,2378352,507,Customer,01/17/2019,0,0
401264459,3572988,2303228,507,Customer,01/17/2019,0,0
401264459,3572988,2303224,507,Customer,01/17/2019,0,0
401264459,3572988,8465527,507,Customer,01/17/2019,1,1949
401264459,3572988,2627757,507,Customer,01/17/2019,0,0
973340459,3651455,2622508,230,Agreement Netprice,01/02/2019,11,488.51
973340459,3651455,2305008,120,Pricing Engine ZGPD,01/02/2019,30,108.69
973340459,3651455,8909581,120,Pricing Engine ZGPD,01/02/2019,1,391.29
973233559,3657770,8141750,120,Pricing Engine ZGPD,01/21/2019,1,513.71
973232559,3659314,2369405,120,Pricing Engine ZGPD,01/21/2019,2,66.06
523802559,2821979,2608012,#,#,01/14/2019,1,16.4
523802559,2821979,2657924,#,#,01/14/2019,1,62.69
523802559,2821979,2370024,#,#,01/14/2019,3,1.19
523802559,2821979,2608594,#,#,01/14/2019,1,96.99
523802559,2821979,2698304,#,#,01/14/2019,1,58.19
523802559,2821979,2609690,#,#,01/14/2019,1,30.83
439878559,3650620,2363983,120,Pricing Engine ZGPD,01/17/2019,7,93.99
973371559,3674364,8976529,120,Pricing Engine ZGPD,01/09/2019,1,904.63
973371559,3674364,2301215,120,Pricing Engine ZGPD,01/09/2019,0,0
903989559,2335176,2657101,120,Pricing Engine ZGPD,01/17/2019,0,0
903989559,2335176,8936070,120,Pricing Engine ZGPD,01/17/2019,-1,-466.53
903925559,3655451,2605778,363,Overwr Price Eng Cust.NP - Z001,01/10/2019,-300,-15000
439875559,2349299,2650866,310,Overwr Price Eng Warranty,01/22/2019,1,0
401236759,2946918,8433166,507,Customer,01/21/2019,1,998.9
401236759,2946918,2347756,507,Customer,01/21/2019,0,0
401236759,2946918,2313606,507,Customer,01/21/2019,15,1935
401236759,2946918,8436843,507,Customer,01/21/2019,15,2085
401236759,2946918,2657932,507,Customer,01/21/2019,0,0
401236759,2946918,2323912,507,Customer,01/21/2019,1,1349
401236759,2946918,8991842,507,Customer,01/21/2019,2,1078.04
401236759,2946918,2659438,507,Customer,01/21/2019,0,0
401236759,2946918,2346228,507,Customer,01/21/2019,0,0
401236759,2946918,2610248,507,Customer,01/21/2019,0,0
401236759,2946918,2610191,507,Customer,01/21/2019,0,0
401236759,2946918,2639541,507,Customer,01/21/2019,15,585
401236759,2946918,2347751,507,Customer,01/21/2019,0,0
401236759,2946918,2659439,507,Customer,01/21/2019,0,0
401236759,2946918,2380149,507,Customer,01/21/2019,0,0
401236759,2946918,2384809,507,Customer,01/21/2019,0,0
401236759,2946918,2657924,507,Customer,01/21/2019,0,0
401236759,2946918,8431444,507,Customer,01/21/2019,3,4797
401236759,2946918,2303265,507,Customer,01/21/2019,0,0
401236759,2946918,2349225,507,Customer,01/21/2019,0,0
401236759,2946918,2380145,507,Customer,01/21/2019,0,0
401236759,2946918,8431447,507,Customer,01/21/2019,1,2899
401236759,2946918,8957777,507,Customer,01/21/2019,1,979
401236759,2946918,2324030,507,Customer,01/21/2019,0,0
401236759,2946918,2365720,507,Customer,01/21/2019,0,0
401236759,2946918,2384980,507,Customer,01/21/2019,0,0
439852759,2126438,2313606,120,Pricing Engine ZGPD,01/07/2019,0,0
439852759,2126438,2632568,120,Pricing Engine ZGPD,01/07/2019,0,0
